ID,Ring Description,Diamonds shape,Diamond Weights in Carats,Diamond Avg Color,Diamond Avg Clarity,Gems shape if any,Gem Type,Gem Average Clarity,Ring Gross Weight in Grams,Overall Condition,Ring Price,Ring Size
1921.0,"['Ruby', ' Diamond', ' Gold ']","[' Marquise, Full-cut']",[1.7 2.  0.4], J-K-L, VS,[' Oval'],[' Ruby'], Good,7.87, Very Good,500000.0,6.0
1922.0,"['Tourmaline', ' Diamond', ' Gold ']",[' Full-cut'],[20.6], G-H-I, SI,[' Round and Oval Cabochon'],[' Tourmaline'], Fair,45.98, Very Good,500000.0,0.0
1923.0,"['Diamond', ' Ruby', ' Platinum', ' Gold ']",[' full-cut'],[2.75 4.5 ], G-H-I, VS,[' round-cut'],[' ruby'], Good,17.9, Very Good,500000.0,5.0
1924.0,"['Ruby', ' Diamond', ' Gold ']","[' Full-cut, Baguette-cut']",[2.15 5.   6.  ], G-H-I, SI,[' Oval'],[' Ruby'], Good,13.28, Very Good,500000.0,0.0
1925.0,"['Garnet', ' Diamond', ' Gold ']",[' Full-cut'],[49.    1.25], G-H-I, VS,[' Square-shaped'],[' Rhodolite Garnet'], Good,20.63, Very Good,500000.0,7.0
1926.0,"['Tanzanite', ' Diamond', ' Gold ']",[' full-cut'],[15.65  0.8 ], G-H-I, SI,[' Cushion-cut'],[' Tanzanite'], Good,19.9, Very Good,500000.0,7.0
1927.0,"['Emerald', ' Diamond', ' Platinum ']",[' full-cut'],[5.07 1.15], G-H-I, SI,[' pear-shaped'],[' emerald'], Good,14.8, Very Good,500000.0,5.0
1928.0,"['Edwardian Diamond', ' Platinum ']","[' European-cut, Single-cut']",[1.4], J-K-L, SI,[],[],,3.45, Good,500000.0,9.0
1929.0,"['Diamond', ' White Gold ']","[' Round Brilliant-cut, Marquise-shaped, Full-cut']",[0.8 5.  1.8 7.6], J-K-L, I,[],[],,14.65, Good,500000.0,5.0
1930.0,"['Sapphire', ' Diamond', ' White Gold ']",[' Full-cut'],[9.5 1.5], G-H-I, SI,[' Oval-shaped'],[' Sapphire'], Good,10.5, Very Good,500000.0,6.0
1931.0,"['Diamond', ' Gold ']","[' Single-cut, European-cut']",[1.5  0.15], G-H-I, SI,[],[],,10.6, Poor,500000.0,0.0
1932.0,"['Jadeite Jade', ' Diamond', ' Platinum ']",[' Full-cut'],[2.1], G-H-I, VS,[' Oval-shaped Cabochon'],[' Jadeite Jade'],,16.4, Good,500000.0,8.0
1933.0,"['Diamond', ' Gold ']","[' European-cut, Round Brilliant-cut']",[1.4], G-H-I, SI,[],[],,9.7, Very Good,500000.0,6.0
1934.0,"['Fancy Diamond', ' Diamond', ' Gold ']","[' Round brilliant, full cut']",[2.2  2.53], G-H-I, VS,[],[],,5.6, Good,500000.0,5.0
1935.0,"[""Gentleman's Black Opal"", ' Gold ']",[],[15.],,,[],[],,30.65, Excellent,500000.0,10.0
1936.0,"['Art Deco Aquamarine', ' Diamond', ' Platinum-Topped Gold ']",[' European-cut'],[22.5  0.2], G-H-I, SI,[' Cushion-shaped'],[' Aquamarine'], Good,11.3, Very Good,500000.0,7.0
1937.0,"['Diamond', ' Platinum ']","[' Round Brilliant-cut, Full-cut, Single-cut']",[1.  1.8], G-H-I, VS,[],[],,8.28, Excellent,500000.0,6.0
1938.0,"['South Sea Cultured Pearl', ' Diamond', ' Platinum ']","[' Pear-shaped, Marquise-shaped, Baguette-cut, Tapered Baguette-cut', ' Baroque']",[0.7 0.9 2.4], G-H-I, SI,[],[],,10.3, Very Good,500000.0,0.0
1939.0,"['Star Sapphire', ' Diamond', ' Platinum ']","[' Full cut, marquise']",[16.1   3.    3.75], G-H-I, VS,[],[],,29.3, Excellent,500000.0,6.0
1940.0,"['Diamond', ' White Gold ']","[' Cushion-cut, Full-cut']",[1.   0.35 1.35], D-E-F, VS,[],[],,5.8, Very Good,500000.0,6.0
1941.0,"['Tanzanite', ' Diamond', ' White Gold ']",[' Full-cut'],[5.8 0.9], G-H-I, SI,[' Oval-shaped'],[' Tanzanite'], Fine,7.8, Excellent,500000.0,7.0
1942.0,"['Ruby', ' Sapphire', ' Diamond', ' White Gold ']",[' Full-cut'],[1. 1. 1.], G-H-I, VS,[' Pear-shape'],"[' Ruby, Sapphire']",,10.4, Very Good,500000.0,5.0
1943.0,"['Tanzanite', ' Diamond', ' Platinum ']",[' Square brilliant'],[11.   0.7], G-H-I, SI,[' Cushion'],[' Tanzanite'],,10.1, Very Good,500000.0,7.0
1944.0,"['Fancy Yellow Diamond', ' Diamond', ' Gold ']","[' Full-cut', ' Round Brilliant']",[1.23 0.35], G-H-I, SI,[],[],,9.7, Very Good,500000.0,0.0
1945.0,"['Sapphire', ' Diamond', ' White Gold ']",[' Full-cut'],[6.03 0.7 ], G-H-I, SI,[' Oval brilliant/step cut'],[' Sapphire'],,6.62, Very Good,500000.0,7.0
1946.0,"['Paraiba-Type Tourmaline', ' Diamond', ' White Gold ']",[' Full-cut'],[8.57 1.  ], G-H-I, SI,[' Oval Modified Brilliant'],[' Paraiba-Type Tourmaline'],,8.74, Very Good,500000.0,7.0
1947.0,"['Diamond', ' Multi-Stone', ' Gold ']",[' Full-cut'],[], G-H-I, SI,"[' Round, Triangular, Oval, Carved']","[' Emeralds, Sapphire, Ruby, Quartz, Garnet, Topaz, Mother-of-Pearl, Turquoise, Aquamarine, Nephrite,']",,35.1, Good,500000.0,7.0
1948.0,"['Padparadscha Sapphire', ' Diamond', ' Platinum ']","[' Full, Marquise']",[1.12 0.87], G-H-I, VS,[' Oval'],[' Natural Padparadscha'],,5.9, Good,500000.0,6.0
1949.0,"['Sapphire', ' Diamond', ' Platinum ']",[' European'],[5.8  2.25], G-H-I, SI,[' Oval'],[' Sapphire'],,6.6, Good,500000.0,8.0
1950.0,"['Retro Cultured Pearl', ' Diamond', ' Platinum ']",[' Round'],[1.6  1.75 3.35], G-H-I, VS,[],[],,35.8, Very Good,492938.0,0.0
1951.0,"['Aquamarine', ' Diamond', ' White Gold ']",[' Full-cut'],[34.75  1.  ], G-H-I, SI,[' Rectangular-shaped'],[' Aquamarine'], Fine,18.6, Very Good,492938.0,8.0
1952.0,"['Diamond', ' Gold ']","[' Round Brilliant-cut, Marquise-cut, Full-cut']",[1.3 2.  1.6 4.9], J-K-L, VS,[],[],,12.55, Good,492938.0,6.0
1953.0,"[""Gentleman's Cat's-Eye Chrysoberyl"", ' Diamond', ' Platinum ']",[' Baguette'],[9.  0.3], J-K-L, VS,[' Cabochon'],"["" Cat's-Eye Chrysoberyl""]", Fine,16.4, Very Good,492938.0,10.0
1954.0,"['Jadeite Jade', ' Diamond', ' White Gold ']",[' Full-cut'],[0.46], G-H-I, VS,[' Oval Cabochon'],[' A Jade'],,10.1, Very Good,487500.0,6.0
1955.0,"['Tanzanite', ' Diamond', ' White Gold ']","[' Baguette, Full-cut']",[8.7  2.25 0.85], G-H-I, SI,[' Cushion'],[' Tanzanite'],,15.3, Good,487500.0,8.0
1956.0,"['Sapphire', ' Diamond', ' Platinum ']",[' Tapered Baguette-cut'],[7.5  3.15], G-H-I, VS,[' Cushion-shaped Cabochon'],[' Sapphire'], Good,16.19, Very Good,484375.0,7.0
1957.0,"['Sapphire', ' Diamond', ' Gold ']",[' full-cut'],[13.5   1.75], G-H-I, SI,"[' pear-shaped rose-cut, rose-cut']",[' sapphire'], Good,10.0, Very Good,484375.0,6.0
1958.0,"['Fancy Diamond', ' Diamond', ' Gold ']","[' Round brilliant, full cut, trapezoid']",[2.48 1.4  4.13], G-H-I, SI,[],[],,9.4, Excellent,484375.0,7.0
1959.0,"['Star Sapphire', ' Diamond', ' Platinum ']",[' full and tapered baguette-cut'],[32.29  1.23], G-H-I, SI,[],[],,15.4, Very Good,481250.0,4.0
1960.0,"[""Gentleman's Cat's-Eye Chrysoberyl"", ' Colored Diamond', ' Diamond', ' Gold ']",[' Full-cut'],[10.    0.45  0.25], G-H-I, VS,[' Round cabochon-cut'],"["" Cat's-eye chrysoberyl""]",,31.6, Good,480000.0,9.0
1961.0,"['Diamond', ' Emerald', ' Platinum-Topped Gold ']","[' Wide Hexagon-cut, Full-cut']",[1.3  0.25 0.15], G-H-I, VS,[' Tapered Baguette-shaped'],[' Emerald'], Good,4.0, Very Good,478000.0,6.0
1962.0,"['Art Deco Sapphire', ' Diamond', ' Platinum ']",[' Single-cut'],[26.4   0.65], G-H-I, VS,[' Oval-shaped cabochon'],[' Sapphire'], Good,15.4, Good,478000.0,5.0
1963.0,"['Diamond', ' Gold ']",[' Pear-cut'],[1.5], G-H-I, SI,[],[],,4.63, Very Good,478000.0,5.0
1964.0,"['Multi-Color Diamond', ' Diamond', ' Gold ']","[' Full-cut, Rough']",[19.22  0.32], J-K-L, I,[],[],,19.6, Very Good,478000.0,6.0
1965.0,"['Diamond', ' White Gold ']",[' Round-brilliant'],[2.75], J-K-L, I,[],[],,3.58, Very Good,478000.0,6.0
1966.0,"['Diamond', ' Platinum', ' Gold ']","[' Pear-cut, Trillion-cut']",[1.07 0.6  1.67], G-H-I, VS,[],[],,8.5, Good,478000.0,4.0
1967.0,"['Jadeite Jade', ' Diamond', ' White Gold ']",[' Full-cut'],[6.   0.25], G-H-I, SI,[' Oval Cabochon'],[' Jadeite Jade'], Good,5.59, Very Good,478000.0,6.0
1968.0,"['Diamond', ' Platinum Eternity Band']",[' Round Brilliant-cut'],[3.4], G-H-I, VS,[],[],,5.2, Very Good,478000.0,0.0
1969.0,"['Diamond', ' Gold ']","[' Round-brilliant-cut, Baguette-cut, Tapered-Bauguette-cut']",[1.45 0.5  0.75 2.7 ], G-H-I, SI,[],[],,10.3, Good,478000.0,6.0
1970.0,"[""Gentleman's Sapphire"", ' Diamond', ' White Gold ']",[' Tapered Bauguette-cut'],[2.5  3.65], G-H-I, VS,[' Oval-shaped'],[' Sapphire'], Good,35.3, Good,478000.0,9.0
1971.0,"['Diamond', ' Ruby', ' Enamel', ' Gold ']",[' Full-cut'],[0.5], G-H-I, SI,[' Round-shaped cabochons'],[' Ruby'], Good,18.7, Very Good,478000.0,0.0
1972.0,"['Lavender Jade', ' Diamond', ' Ruby', ' Gold ']",[' Full-cut'],[41.05  1.25  4.25], G-H-I, SI,"[' Oval-shaped cabochon, baguette-shaped']","[' Lavender Jade, Ruby']", Good,21.85, Very Good,478000.0,6.0
1973.0,"['Diamond', ' White Gold ']",[' Tapered Baguette-cut'],[4.], G-H-I, VS,[],[],,15.9, Good,478000.0,5.0
1974.0,"['Emerald', ' Diamond', ' Gold ']",[' Full-cut'],[5.31 1.25], G-H-I, SI,[],[],,10.3, Very Good,478000.0,6.0
1975.0,"['Turquoise', ' Diamond', ' Emerald', ' Gold ']",[' Round'],[3. 2.], G-H-I, VS,[],[],,39.52, Good,478000.0,4.0
1976.0,"['Rock Crystal Quartz', ' Gold ']",[],[55.],,,[],[],,33.94, Very Good,478000.0,7.0
1977.0,"[""Gentleman's Star Sapphire"", ' Diamond', ' White Gold ']",[' Full-cut'],[37.   0.5], G-H-I, I,[' Oval-shaped Cabochon'],[' Star Sapphire'], Fine,37.0, Very Good,478000.0,10.0
1978.0,"['Emerald', ' Diamond', ' Platinum ']","[' Full, Baguette']",[3.   1.75 2.75], G-H-I,,[],[],,9.8, Very Good,478000.0,6.0
1979.0,"['Diamond', ' White Gold ']",[],[1.53 1.53], H, SI2,[],[],,2.6, Very Good,478000.0,6.0
1980.0,"['Tourmaline', ' Diamond', ' Gold ']",[' Full-cut'],[8.5 0.4], G-H-I, VS - SI,[' Cushion-shaped Cabochon'],[' Tourmaline'], Good,19.2, Very Good,478000.0,0.0
1981.0,"['Diamond', ' Platinum ']",[' Single and Full-Cut'],[],,,[],[],,3.8, Very Good,478000.0,6.0
1982.0,"['Diamond', ' Platinum', ' Gold ']","[' Round, Full and Baguette']",[],,,[],[],,19.4, Very Good,478000.0,7.0
1983.0,"['Emerald', ' Diamond', ' Gold ']",[],[],,,[],[],,15.4,,478000.0,9.0
1984.0,"['Diamond', ' Gold ']",[],[],,,[],[],,6.5,,478000.0,0.0
1985.0,"['Ruby', ' Diamond', ' White Gold ']","[' oval', ' oval']",[],,,[],[],,5.5,,478000.0,0.0
1986.0,"['Tanzanite', ' Diamond', ' Sapphire', ' Tsavorite Garnet', ' Gold ']",[' Rose-cut'],[18.85  1.2   0.65], G-H-I, SI,"[' Cabochon, Round-cut']","[' Tanzanite, Sapphire, Tsavorite Garnet']",,26.15, Very Good,475000.0,10.0
1987.0,"['Art Deco Diamond', ' Platinum ']",[' Old European'],[2.1 0.5], J-K-L, SI,[],[],,11.3, Good,475000.0,4.0
1988.0,"['Sapphire', ' Diamond', ' White Gold ']","[' pear, full-cut']",[5.78 2.  ], G-H-I, SI,[' Oval'],"[' Natural Corundum, Sapphire']",,7.3, Very Good,475000.0,7.0
1989.0,"['Opal', ' Diamond', ' White Gold ']","[' Full, baguette']",[20.4   0.55  0.3 ], G-H-I, SI,[' Pear'],[' Opal'],,11.5, Excellent,475000.0,6.0
1990.0,"['Tanzanite', ' Diamond', ' Platinum ']","[' tapered baguette, full-cut']",[10.87  0.5 ], G-H-I, SI,[' Oval'],[' Tanzanite'],,15.5, Very Good,475000.0,6.0
1991.0,"['Jadeite Jade', ' Diamond', ' White Gold ']",[' Full-cut'],[0.3], G-H-I, VS,"[' Cabochon', ' Double Cabochon']","[' Jadeite Jade', ' Jadeite Jade']",,7.69, Very Good,475000.0,6.0
1992.0,"['Opal', ' Diamond', ' Platinum', ' Gold ']",[' oval'],[4.65 1.35], G-H-I, VS,[' Cabochon'],[' Opal'],,13.5, Very Good,475000.0,0.0
1993.0,"['Jadeite Jade', ' Diamond', ' Pink Sapphire', ' White Gold ']",[' full-cut'],[0.7  0.48], G-H-I, SI,"[' Round', ' Oval-shaped Cabochon']","[' Pink Sapphire', ' Jadeite Jade']",,11.98, Very Good,475000.0,6.0
1994.0,"['Diamond', ' Gold ']","[' Round Brilliant, Single, Marquise']",[1.45 0.2  0.15], J-K-L, SI,[],[],,7.3, Very Good,475000.0,5.0
1995.0,"['Tanzanite', ' Diamond', ' Sapphire', ' Platinum ']",[' Full-cut'],[7.66 1.63 1.69], G-H-I, SI,"[' Oval, Round']","[' Tanzanite, Sapphire']",,17.9, Very Good,475000.0,7.0
1996.0,"['Diamond', ' Platinum ']",[' Round Brilliant'],[1.05],,,[],[],,6.2, Very Good,475000.0,5.0
1997.0,"['South Sea Cultured Pearl', ' Diamond', ' Colored Diamond', ' Gold ']","[' oval, marquise, full-cut', ' Button']",[5.8 1.4], G-H-I, SI,[],[],,20.2, Very Good,475000.0,5.0
1998.0,"['Diamond', ' White Gold ']",[' full-cut'],[0.75 7.45], G-H-I, SI,[],[],,15.9, Very Good,475000.0,7.0
1999.0,"['Garnet', ' Colored Diamond', ' Diamond', ' Gold ']",[' full-cut'],[31.68  0.4 ], G-H-I, SI,[' Oval'],[' Garnet'],,18.1, Good,475000.0,0.0
2000.0,"['Fancy Yellow-Brown Diamond', ' Diamond', ' Platinum ']","[' Tapered Baguette, Full-cut', ' Pear']",[1.86 1.2  0.3 ], G-H-I, SI,[],[],,13.4, Very Good,475000.0,0.0
2001.0,"['Diamond', ' Gold ']","[' Round Brilliant, Full-cut']",[1.85 0.25], G-H-I, SI,[],[],,15.99, Very Good,475000.0,8.0
2002.0,"['Diamond', ' Tsavorite Garnet', ' Rose Gold ']",[' Full-cut'],[4.07 0.11], G-H-I, SI,[' Round'],[' Tsavorite Garnet'],,24.5, Very Good,475000.0,6.0
2003.0,"['Emerald', ' Diamond', ' Gold ']","[' Rectangle, Full-cut']",[13.85  3.56], G-H-I, SI,[' Oval Cabochon'],[' Emerald'],,16.61, Good,475000.0,7.0
2004.0,"['Sapphire', ' Diamond', ' Platinum ']",[' European-cut'],[3.15 1.2 ], G-H-I, SI,"[' Oval-shaped', ' Oval']",[' Sapphire'],,9.0, Very Good,475000.0,8.0
2005.0,"['Diamond', ' Platinum ']","[' Full-cut', ' Cut-Cornered Rectangular Modified Brilliant']",[1.27 0.71], G-H-I, SI,[],[],,8.1, Very Good,475000.0,5.0
2006.0,"['Yellow Sapphire', ' Ruby', ' Diamond', ' Platinum', ' Gold ']",[' Full-cut'],[10.59  1.3   0.15], G-H-I, VS,"[' Cushion, Square, Cabochon']","[' Yellow Sapphire, Ruby']",,8.0, Very Good,475000.0,7.0
2007.0,"['Opal', ' Emerald', ' Diamond', ' Gold ']",[' Full'],[28.5  0.9  0.6], J-K-L, SI,"[' Oval Tablet, Round']","[' Opal, Emerald']",,30.2, Good,475000.0,7.0
2008.0,"['Art Deco Diamond', ' Platinum ']","[' European-cut, Single-cut']",[1.35 0.3 ], G-H-I, VS,[],[],,4.1, Very Good,475000.0,7.0
2009.0,"['Diamond', ' Platinum', ' Gold ']",[],[],,,[],[],,, Good,475000.0,0.0
2010.0,"['Diamond', ' Ruby', ' Sapphire', ' Gold ']",[' Full-cut'],[0.5  0.6  0.55], G-H-I, VS,"[' Square-cut, Calibré-cut']","[' Ruby, Sapphire']",,14.0, Good,475000.0,6.0
2011.0,"['Diamond', ' Colored Diamond', ' Gold ']","[' Emerald-cut, Trapeze-cut, Full-cut']",[1.8  0.13], G-H-I, VS,[],[],,7.9, Very Good,475000.0,6.0
2012.0,"['Diamond', ' Gold Eternity Band', ' Jean Schlumberger for Tiffany & Co.']",[' Full-cut'],[1.6], G-H-I, VS,[],[],,7.6, Very Good,475000.0,0.0
2013.0,"['Sapphire', ' Diamond', ' Gold ']",[' Full-cut'],[2.15 1.  ], G-H-I, VS,"[' French-cut, Calibré-cut']",[' Sapphire'], Good,8.3, Good,475000.0,5.0
2014.0,"['Tourmaline', ' Diamond', ' Platinum ']",[' Single-cut and Full-cut'],[20.1  1. ], G-H-I, VS,[' Emerald-cut'],[' Tourmaline'], Good,20.3, Very Good,475000.0,6.0
2015.0,"[""Gentleman's Colored Diamond"", ' Gold ']",[' Round brilliant-cut'],[2.16],, VS,[],[],,10.4, Very Good,475000.0,9.0
2016.0,"['Diamond', ' White Gold ']",[' Full-cut'],[3.15], G-H-I, VS,[],[],,19.8, Very Good,475000.0,7.0
2017.0,"['Colored Diamond', ' Multi-Stone', ' Gold ']","[' slice, rose and full-cut']",[1.   0.75],, SI,[' round-cut'],"[' orange sapphire, tsavorite garnet']", Fine,22.4, Very Good,475000.0,7.0
2018.0,"['Opal', ' Gold ']",[],[],,,[],[],,19.6, Very Good,475000.0,0.0
2019.0,"['Citrine', ' Tanzanite', ' Peridot', ' Gold ']",[],[7.  3.5 3.6],,,[],[],,20.6, Very Good,475000.0,5.0
2020.0,"['Multi-Stone', ' Diamond', ' Pink Gold ']",[' Full-cut'],[2.75 2.   1.3 ], G-H-I, SI,[' Oval-shaped'],"[' Tourmaline, Sapphire, Tanzanite']", Fine,9.1, Very Good,475000.0,6.0
2021.0,"['Diamond', ' Multi-Stone', ' Gold ']",[' Full-cut'],[0.8], G-H-I, VS,"[' Oval, Round, Emerald, Pear']","[' Topaz, Tourmaline, Peridot, Citrine']",,11.0, Very Good,475000.0,4.0
2022.0,"['Diamond', ' White Gold ']",[' Round Brilliant'],[2.22],,,[],[],,3.78, Good,475000.0,0.0
2023.0,"['Diamond', ' Ruby', ' Gold ']",[' Full'],[2.  0.3], G-H-I, I,[' Square'],[' Ruby'],,13.3, Very Good,475000.0,0.0
2024.0,"['Antique Burma Sapphire', ' Gold ']",[],[],,,"[' Oval', ' Oval']","[' Sapphire', ' Natural Corundum, Natural Sapphire']",,2.79, Very Good,475000.0,6.0
2025.0,"['Sapphire', ' Diamond', ' Platinum ']","[' Full-cut, tapered baguette-cut']",[6.5 1.5 4.5], G-H-I, VS,[' Oval-cut'],[' Sapphire'],,23.1, Good,468750.0,10.0
2026.0,"['Burma Star Ruby', ' Diamond', ' Platinum ']","[' Full, Baguette']",[3.94 1.98], G-H-I, SI,[' Oval'],[' Natural Star Ruby'],,11.48, Good,468750.0,5.0
2027.0,"['Edwardian Diamond', ' Platinum ']","[' European-cut, Single-cut']",[1.8 0.4 2.2], J-K-L, VS,[],[],,3.4, Good,468750.0,7.0
2028.0,"['Edwardian Diamond', ' Platinum-Topped Gold ']",[' European-cut'],[1.2  0.55], G-H-I, VS,[],[],,4.5, Very Good,468750.0,7.0
2029.0,"['Colombian Emerald', ' Diamond', ' Gold ']","[' Full-cut, Tapered Baguette-cut']",[4.75 2.15], J-K-L, SI,[' Emerald-cut'],[' Emerald'], Good,13.91, Very Good,468750.0,5.0
2030.0,"['Tanzanite', ' Diamond', ' Gold ']",[' Full-cut'],[14.2  0.4], G-H-I, VS,[' Oval-shaped'],[' Tanzanite'], Fine,10.7, Very Good,468750.0,7.0
2031.0,"['Art Deco Diamond', ' Sapphire', ' Platinum ']",[' European-cut'],[1.15 0.4  0.35], J-K-L, VS,[' Calibré-cut'],[' Sapphire'], Good,4.8, Fair,468750.0,8.0
2032.0,"['Colored Diamond', ' Diamond', ' Pink Gold ']",[' Full-cut'],[], G-H-I, SI,[],[],,, Very Good,468750.0,0.0
2033.0,"['Piranesi Amethyst', ' Diamond', ' Gold ']","[' Full-cut, Single-cut']",[], G-H-I, VS,[],[],,, Very Good,468750.0,0.0
2034.0,"['Van Cleef & Arpels Diamond', ' Gold ']",[' Full-cut'],[], D-E-F, VS,[],[],,, Very Good,468750.0,6.0
2035.0,"['Diamond', ' Gold ']",[' Round Brilliant-cut'],[1.], D-E-F, VS,[],[],,2.1, Very Good,468750.0,5.0
2036.0,"['Diamond', ' Platinum ']","[' European, Single-cut']",[0.85 0.8  0.3 ], J-K-L, SI,[],[],,5.96, Good,468750.0,3.0
2037.0,"['Tourmaline', ' Diamond', ' White Gold ']",[' full-cut'],[3.14 0.57], G-H-I, VS,[' oval-shaped'],[' Paraiba Tourmaline'], Good,6.7, Very Good,468750.0,6.0
2038.0,"['Diamond', ' White Gold ']","[' Round Brilliant-cut, Full-cut, Baguette-cut']",[2.01 2.45], G-H-I, I,[],[],,5.1, Very Good,468750.0,6.0
2039.0,"['Sapphire', ' Diamond', ' Platinum ']",[' full-cut'],[8.63 1.48], G-H-I, SI,[' elongated cushion'],[' yellow sapphire'], Good,11.0, Very Good,468750.0,5.0
2040.0,"['Diamond', ' White Gold ']","[' European-cut, Single-cut']",[1.8  0.45], M+, SI,[],[],,5.5, Good,468750.0,0.0
2041.0,"['Aquamarine', ' Diamond', ' Gold ']",[' Full-cut'],[19.87  2.29], G-H-I, SI,[' Emerald-cut'],[' Aquamarine'], Good,28.1, Very Good,468750.0,6.0
2042.0,"['Diamond', ' Gold ']",[' Full-cut'],[7.], G-H-I, SI,[],[],,18.8, Very Good,468750.0,0.0
2043.0,"['Buccellati Emerald', ' Diamond', ' Gold ']",[' Full-cut'],[0.35], G-H-I, SI,[' Oval-shaped'],[' Emerald'], Good,, Very Good,468750.0,0.0
2044.0,"['Aquamarine', ' Diamond', ' Gold ']",[' Full-cut'],[10.], G-H-I, SI,[' Emerald-cut'],[' Aquamarine'], Fine,, Very Good,468750.0,7.0
2045.0,"['Tanzanite', ' Diamond', ' Platinum ']",[' Baguette-cut'],[6.35], G-H-I, SI,[' Square Cushion-cut'],[' Tanzanite'], Good,, Very Good,468750.0,8.0
2046.0,"['Mikimoto South Sea Cultured Pearl', ' Diamond', ' White Gold ']","[' Full-cut, Briolette', ' Round']",[], G-H-I, SI,[],[],,, Very Good,468750.0,0.0
2047.0,"['Tourmaline', ' Diamond', ' White Gold']",[' Full-cut'],[9.4  1.13], G-H-I, SI,[' Rectangular-shaped'],[' Pink Tourmaline'], Good,6.2, Good,468750.0,6.0
2048.0,"['Tourmaline', ' Diamond', ' Gold ']",[' Full-cut'],[21.35  0.45], G-H-I, VS,[' Rectangular-shaped'],[' Tourmaline'], Fine,19.35, Very Good,468750.0,4.0
2049.0,"['Art Deco Diamond', ' Platinum ']",[' European-cut'],[1.], G-H-I, VS,[],[],,2.95, Very Good,468750.0,6.0
2050.0,"['Diamond', ' Gold ']","[' Marquise, Full']",[1.], G-H-I, VS,[],[],,12.4, Very Good,550.0,0.0
2051.0,"['Ruby', ' Diamond', ' Gold ']",[' Full-cut'],[2.26 1.5 ], G-H-I, VS,[],[],,7.45, Very Good,468750.0,6.0
2052.0,"['Diamond', ' Platinum ']","[' Round Brilliant-cut, Marquise-shaped']",[1.4 0.4], J-K-L, SI,[],[],,4.7, Very Good,468750.0,8.0
2053.0,"['Diamond', ' Pink Gold ']",[' Full-cut'],[3.5], G-H-I, SI,[],[],,14.8, Excellent,468750.0,7.0
2054.0,"['Sapphire', ' Diamond', ' Gold ']",[' Full-cut'],[8.65 0.8 ], G-H-I, SI,[' Pear-shape'],[' Sapphire'], Good,7.4, Very Good,468750.0,6.0
2055.0,"['Tourmaline', ' Diamond', ' Platinum ']",[' Full-cut'],[7.5 0.5], G-H-I, SI,[' Emerald-cut'],[' Green Tourmaline'], Fine,8.1, Very Good,468750.0,6.0
2056.0,"['Aquamarine', ' Diamond', ' White Gold ']",[' Round'],[],,,[],[],,9.9,,466050.0,7.0
2057.0,"['Diamond', ' Platinum Eternity Band']",[' Square Brilliant-cut'],[5.37], G-H-I, VVS,[],[],,6.5, Very Good,462500.0,0.0
2058.0,"['Art Deco Diamond', ' Platinum ']","[' Baguette, Full, Single, European', ' Circular Brilliant']",[1.36 0.5  0.5 ], G-H-I, SI,[],[],,11.1, Good,462500.0,5.0
2059.0,"['Sapphire', ' Diamond', ' Platinum ']",[' Baguette-cut'],[6.  1.4], G-H-I, SI,[' Emerald'],[' Sapphire'],,9.0, Very Good,462500.0,7.0
2060.0,"['Diamond', ' White Gold ']","[' Round Brilliant-cut, Tapered Baguette-cut, Full-cut', ' Round Brilliant']",[1.31 0.5  0.15], G-H-I, SI,[],[],,5.6, Very Good,462500.0,6.0
2061.0,"['Sapphire', ' Diamond', ' Enamel', ' Gold ']",[' Full-cut'],[12.6   0.35], G-H-I, SI,[' Cushion-cut'],[' Sapphire'], Good,14.87, Very Good,462500.0,6.0
2062.0,"['Fancy Colored Diamond', ' Diamond', ' Gold ']",[],[1.3  1.35 2.9 ], G-H-I, SI,[],[],,8.5, Excellent,462500.0,7.0
2063.0,"['Sapphire', ' Diamond', ' Gold ']",[' Full-cut'],[5.8 1. ], G-H-I, SI,[' Oval-cut'],[' Sapphire'], Good,6.4, Good,453125.0,5.0
2064.0,"[""Gentleman's Colored Diamond"", ' Gold ']",[' Round Brilliant-cut'],[2.33],, SI,[],[],,12.7, Very Good,453125.0,9.0
2065.0,"['Ruby', ' Diamond', ' Gold ']","[' Marquise, Full']",[2.37 1.65], G-H-I, SI,[' Oval'],[' Ruby'],,7.9, Very Good,450000.0,6.0
2066.0,"['Diamond', ' Gold ']",[' full-cut'],[3.46], G-H-I, VS,[],[],,13.2, Very Good,450000.0,0.0
2067.0,"['Diamond', ' Enamel', ' Gold ']",[' Full'],[0.7], G-H-I, VS,[],[],,18.7, Good,450000.0,0.0
2068.0,"['South Sea Cultured Pearl', ' Diamond', ' Platinum ']","[' Tapered Baguette', ' Near Round']",[2.35], G-H-I, SI,[],[],,14.5, Very Good,450000.0,7.0
2069.0,"['Art Deco Diamond', ' Platinum ']","[' French-cut, full-cut']",[1.  0.6], G-H-I, VS,[],[],,5.6, Good,450000.0,7.0
2070.0,"['Diamond', ' Gold ']","[' Full, Tapered baguette', ' Round Brilliant']",[1.17 0.3  1.  ], G-H-I, SI,[],[],,7.0, Good,450000.0,6.0
2071.0,"['Black Opal', ' Multi-Stone', ' Gold ']",[],[1.   0.45 0.55],,,[' Round'],"[' Opal, Tourmaline, Tsavorite']",,7.4, Very Good,450000.0,6.0
2072.0,"['Diamond', ' White Gold ']","[' European, Single']",[2.5 4. ], G-H-I, SI,[],[],,23.19, Very Good,450000.0,8.0
